i	154	x	110	y	250	z	140	n	306	
i	155	x	116	y	250	z	140	n	309	
i	156	x	122	y	252	z	140	n	313	
i	157	x	118	y	254	z	138	n	312	
i	158	x	118	y	256	z	138	n	313	
i	159	x	120	y	256	z	140	n	315	
i	160	x	114	y	268	z	138	n	322	
i	161	x	118	y	268	z	134	n	322	
i	162	x	116	y	266	z	134	n	319	
i	163	x	116	y	266	z	136	n	320	
i	164	x	114	y	256	z	138	n	312	
i	165	x	120	y	258	z	134	n	314	
i	166	x	120	y	258	z	134	n	314	
i	167	x	120	y	256	z	132	n	312	
i	168	x	118	y	254	z	134	n	310	
i	169	x	120	y	258	z	134	n	314	
i	170	x	118	y	258	z	134	n	313	
i	171	x	118	y	256	z	134	n	312	
i	172	x	120	y	262	z	132	n	316	
i	173	x	122	y	260	z	134	n	316	
i	174	x	122	y	262	z	134	n	318	
i	175	x	120	y	264	z	132	n	318	
i	176	x	118	y	262	z	132	n	316	
i	177	x	118	y	264	z	132	n	317	
i	178	x	118	y	264	z	134	n	318	
i	179	x	120	y	264	z	132	n	318	
i	180	x	120	y	266	z	130	n	319	
i	181	x	120	y	284	z	128	n	333	
i	182	x	124	y	296	z	124	n	344	
i	183	x	126	y	302	z	118	n	347	
i	184	x	128	y	292	z	118	n	339	
i	185	x	126	y	278	z	120	n	327	
i	186	x	122	y	262	z	118	n	312	
i	187	x	128	y	268	z	114	n	318	
i	188	x	130	y	274	z	110	n	322	
i	189	x	130	y	288	z	112	n	335	
i	190	x	132	y	288	z	110	n	335	
i	191	x	140	y	276	z	106	n	327	
i	192	x	138	y	260	z	118	n	317	
i	193	x	134	y	256	z	120	n	312	
i	194	x	126	y	260	z	120	n	312	
i	195	x	132	y	262	z	118	n	316	
i	196	x	132	y	260	z	116	n	313	
i	197	x	136	y	256	z	118	n	312	
i	198	x	130	y	254	z	120	n	309	
i	199	x	128	y	252	z	120	n	307	
i	200	x	130	y	248	z	122	n	305	
i	201	x	132	y	246	z	120	n	303	
i	202	x	132	y	244	z	122	n	303	
i	203	x	136	y	244	z	130	n	308	
i	204	x	130	y	242	z	128	n	303	
i	205	x	130	y	244	z	128	n	304	
i	206	x	128	y	252	z	130	n	311	
i	207	x	150	y	150	z	150	n	259	
i	208	x	126	y	256	z	134	n	315	
i	209	x	126	y	266	z	136	n	324	
i	210	x	126	y	298	z	134	n	350	
i	211	x	128	y	306	z	124	n	354	
i	212	x	130	y	306	z	122	n	354	
i	213	x	128	y	296	z	128	n	346	
i	214	x	118	y	288	z	132	n	338	
i	215	x	120	y	272	z	132	n	325	
i	216	x	118	y	242	z	142	n	304	
i	217	x	116	y	252	z	144	n	312	
i	218	x	120	y	258	z	140	n	317	
i	219	x	126	y	258	z	140	n	319	
i	220	x	132	y	258	z	138	n	320	
i	221	x	136	y	258	z	142	n	324	
i	222	x	132	y	252	z	138	n	316	
i	223	x	128	y	256	z	140	n	318	
i	224	x	126	y	254	z	138	n	315	
i	225	x	128	y	254	z	138	n	316	
i	226	x	128	y	254	z	138	n	316	
i	227	x	126	y	258	z	136	n	317	
i	228	x	128	y	260	z	136	n	320	
i	229	x	124	y	258	z	138	n	317	
i	230	x	126	y	260	z	140	n	321	
i	231	x	122	y	258	z	136	n	316	
i	232	x	122	y	258	z	136	n	316	
i	233	x	122	y	258	z	138	n	317	
i	234	x	118	y	260	z	138	n	317	
i	235	x	124	y	260	z	136	n	318	
i	236	x	122	y	264	z	138	n	321	
i	237	x	126	y	270	z	134	n	326	
i	238	x	122	y	278	z	136	n	332	
i	239	x	120	y	292	z	128	n	340	
i	240	x	124	y	304	z	124	n	350	
i	241	x	120	y	290	z	120	n	336	
i	242	x	112	y	276	z	126	n	323	
i	243	x	112	y	262	z	132	n	314	
i	244	x	116	y	266	z	130	n	317	
i	245	x	120	y	276	z	120	n	324	
i	246	x	126	y	274	z	116	n	323	
i	247	x	136	y	264	z	124	n	321	
i	248	x	136	y	260	z	122	n	317	
i	249	x	132	y	260	z	120	n	315	
i	250	x	132	y	258	z	118	n	312	
i	251	x	130	y	258	z	120	n	312	
i	252	x	130	y	268	z	118	n	320	
i	253	x	136	y	266	z	116	n	320	
i	254	x	134	y	264	z	118	n	318	
i	255	x	132	y	262	z	118	n	316	
i	256	x	130	y	258	z	122	n	313	
i	257	x	130	y	258	z	126	n	315	
i	258	x	126	y	254	z	116	n	306	
i	259	x	122	y	252	z	130	n	308	
i	260	x	116	y	254	z	136	n	310	
i	261	x	120	y	254	z	128	n	308	
i	262	x	124	y	254	z	124	n	308	
i	263	x	120	y	250	z	130	n	306	
i	264	x	116	y	250	z	132	n	305	
i	265	x	110	y	248	z	134	n	302	
i	266	x	112	y	252	z	134	n	306	
i	267	x	150	y	150	z	150	n	259	
i	268	x	118	y	260	z	134	n	315	
i	269	x	118	y	280	z	136	n	332	
i	270	x	118	y	288	z	128	n	336	
i	271	x	120	y	284	z	124	n	332	
i	272	x	112	y	268	z	134	n	319	
i	273	x	110	y	248	z	148	n	309	
i	274	x	118	y	244	z	144	n	306	
i	275	x	120	y	248	z	146	n	311	
i	276	x	122	y	250	z	148	n	315	
i	277	x	124	y	252	z	146	n	316	
i	278	x	128	y	254	z	142	n	317	
i	279	x	122	y	252	z	148	n	316	
i	280	x	118	y	254	z	146	n	315	
i	281	x	120	y	256	z	144	n	317	
i	282	x	118	y	256	z	144	n	316	
i	283	x	116	y	260	z	144	n	319	
i	284	x	118	y	262	z	144	n	321	
i	285	x	120	y	268	z	138	n	324	
i	286	x	118	y	268	z	140	n	324	
i	287	x	120	y	268	z	142	n	326	
i	288	x	120	y	266	z	140	n	323	
i	289	x	122	y	266	z	138	n	323	
i	290	x	124	y	266	z	142	n	326	
i	291	x	128	y	266	z	144	n	328	
i	292	x	130	y	262	z	140	n	324	
i	293	x	130	y	262	z	142	n	325	
i	294	x	128	y	262	z	142	n	324	
i	295	x	128	y	262	z	144	n	325	
i	296	x	124	y	262	z	140	n	321	
i	297	x	124	y	264	z	138	n	322	
i	298	x	126	y	260	z	136	n	319	
i	299	x	124	y	264	z	136	n	321	
i	300	x	126	y	270	z	130	n	325	
i	301	x	124	y	280	z	116	n	327	
i	302	x	130	y	270	z	114	n	320	
i	303	x	126	y	264	z	114	n	313	
i	304	x	128	y	258	z	112	n	309	
i	305	x	128	y	258	z	108	n	307	
i	306	x	128	y	256	z	98	n	302	
i	307	x	130	y	254	z	94	n	300	
i	308	x	126	y	252	z	94	n	297	
i	309	x	124	y	252	z	92	n	295	
i	310	x	126	y	252	z	88	n	295	
i	311	x	126	y	254	z	88	n	296	
i	312	x	150	y	150	z	150	n	259	
i	313	x	130	y	266	z	76	n	305	
i	314	x	126	y	266	z	86	n	306	
i	315	x	122	y	268	z	94	n	309	
i	316	x	122	y	264	z	88	n	303	
i	317	x	118	y	264	z	88	n	302	
i	318	x	120	y	266	z	90	n	305	
i	319	x	118	y	262	z	92	n	301	
i	320	x	120	y	262	z	98	n	304	
i	321	x	120	y	266	z	96	n	307	
i	322	x	120	y	268	z	96	n	308	
i	323	x	120	y	268	z	96	n	308	
i	324	x	120	y	268	z	96	n	308	
i	325	x	120	y	264	z	96	n	305	
i	326	x	122	y	260	z	96	n	302	
i	327	x	122	y	254	z	102	n	299	
i	328	x	120	y	246	z	102	n	292	
i	329	x	122	y	252	z	108	n	300	
i	330	x	122	y	252	z	108	n	300	
i	331	x	124	y	250	z	110	n	299	
i	332	x	122	y	250	z	112	n	299	
i	333	x	126	y	252	z	116	n	304	
i	334	x	124	y	256	z	116	n	307	
i	335	x	126	y	254	z	118	n	307	
i	336	x	126	y	256	z	124	n	311	
i	337	x	128	y	256	z	126	n	312	
i	338	x	128	y	264	z	130	n	320	
i	339	x	128	y	270	z	130	n	325	
i	340	x	136	y	282	z	126	n	337	
i	341	x	132	y	280	z	126	n	334	
i	342	x	128	y	270	z	130	n	325	
i	343	x	124	y	254	z	138	n	314	
i	344	x	122	y	254	z	138	n	313	
i	345	x	126	y	252	z	142	n	315	
i	346	x	130	y	248	z	142	n	313	
i	347	x	130	y	258	z	140	n	321	
i	348	x	138	y	262	z	146	n	330	
i	349	x	138	y	270	z	142	n	334	
i	350	x	138	y	268	z	146	n	334	
i	351	x	132	y	266	z	146	n	330	
i	352	x	134	y	268	z	142	n	331	
i	353	x	132	y	264	z	140	n	326	
i	354	x	130	y	264	z	142	n	326	
i	355	x	132	y	264	z	144	n	328	
i	356	x	134	y	266	z	142	n	329	
i	357	x	134	y	262	z	140	n	325	
i	358	x	134	y	260	z	140	n	324	
i	359	x	134	y	260	z	138	n	323	
i	360	x	132	y	260	z	136	n	321	
i	361	x	128	y	258	z	138	n	319	
i	362	x	128	y	260	z	136	n	320	
i	363	x	126	y	266	z	134	n	323	
i	364	x	122	y	264	z	136	n	321	
i	365	x	120	y	270	z	134	n	324	
i	366	x	120	y	276	z	134	n	329	
i	367	x	122	y	276	z	134	n	330	
i	368	x	122	y	282	z	132	n	334	
i	369	x	118	y	290	z	130	n	339	
i	370	x	112	y	302	z	130	n	347	
i	371	x	110	y	288	z	134	n	336	
i	372	x	112	y	272	z	134	n	323	
i	373	x	114	y	260	z	134	n	313	
i	374	x	120	y	256	z	132	n	312	
i	375	x	124	y	264	z	126	n	317	
i	376	x	132	y	274	z	118	n	326	
i	377	x	136	y	280	z	118	n	332	
i	378	x	138	y	278	z	114	n	330	
i	379	x	140	y	272	z	114	n	326	
i	380	x	138	y	266	z	114	n	320	
i	381	x	132	y	254	z	120	n	310	
i	382	x	132	y	256	z	122	n	312	
i	383	x	132	y	258	z	120	n	313	
i	384	x	134	y	258	z	120	n	314	
i	385	x	130	y	254	z	122	n	310	
i	386	x	128	y	256	z	122	n	311	
i	387	x	128	y	254	z	126	n	311	
i	388	x	126	y	254	z	124	n	309	
i	389	x	126	y	252	z	126	n	308	
i	390	x	128	y	252	z	126	n	309	
i	391	x	130	y	256	z	132	n	316	
i	392	x	130	y	256	z	132	n	316	
i	393	x	130	y	260	z	134	n	320	
i	394	x	132	y	268	z	136	n	328	
i	395	x	130	y	282	z	134	n	338	
i	396	x	132	y	296	z	128	n	348	
i	397	x	132	y	294	z	128	n	346	
i	398	x	128	y	284	z	132	n	338	
i	399	x	118	y	250	z	144	n	311	
i	400	x	118	y	240	z	148	n	305	
i	401	x	120	y	240	z	148	n	306	
i	402	x	122	y	252	z	146	n	315	
i	403	x	126	y	262	z	138	n	321	
i	404	x	130	y	270	z	136	n	329	
i	405	x	130	y	264	z	136	n	324	
i	406	x	124	y	256	z	142	n	317	
i	407	x	120	y	252	z	144	n	314	
i	408	x	118	y	250	z	140	n	309	
i	409	x	114	y	256	z	142	n	314	
i	410	x	116	y	258	z	140	n	315	
i	411	x	118	y	260	z	140	n	318	
i	412	x	118	y	266	z	140	n	322	
i	413	x	120	y	264	z	136	n	320	
i	414	x	116	y	260	z	140	n	317	
i	415	x	114	y	262	z	142	n	319	
i	416	x	116	y	260	z	142	n	318	
i	417	x	120	y	258	z	144	n	318	
i	418	x	120	y	260	z	140	n	318	
i	419	x	124	y	258	z	140	n	318	
i	420	x	120	y	260	z	140	n	318	
i	421	x	120	y	262	z	140	n	320	
i	422	x	120	y	264	z	138	n	321	
i	423	x	120	y	266	z	138	n	322	
i	424	x	120	y	282	z	134	n	334	
i	425	x	118	y	288	z	130	n	337	
i	426	x	116	y	290	z	130	n	338	
i	427	x	114	y	290	z	130	n	337	
i	428	x	110	y	282	z	130	n	329	
i	429	x	110	y	272	z	134	n	322	
i	430	x	120	y	260	z	130	n	314	
i	431	x	126	y	264	z	128	n	319	
i	432	x	130	y	272	z	126	n	326	
i	433	x	132	y	276	z	120	n	328	
i	434	x	136	y	272	z	116	n	325	
i	435	x	138	y	260	z	114	n	315	
i	436	x	140	y	256	z	116	n	313	
i	437	x	134	y	260	z	116	n	314	
i	438	x	134	y	258	z	116	n	313	
i	439	x	140	y	262	z	116	n	318	
i	440	x	138	y	256	z	118	n	313	
i	441	x	138	y	252	z	122	n	312	
i	442	x	136	y	256	z	122	n	314	
i	443	x	138	y	254	z	120	n	312	
i	444	x	134	y	252	z	124	n	311	
i	445	x	130	y	250	z	124	n	307	
i	446	x	128	y	248	z	128	n	307	
i	447	x	118	y	252	z	130	n	307	
i	448	x	118	y	254	z	128	n	307	
i	449	x	114	y	256	z	122	n	305	
i	450	x	112	y	254	z	122	n	303	
i	451	x	106	y	254	z	130	n	304	
i	452	x	106	y	254	z	130	n	304	
i	453	x	106	y	260	z	132	n	310	
i	454	x	108	y	266	z	132	n	315	
i	455	x	116	y	266	z	134	n	319	
i	456	x	120	y	266	z	130	n	319	
i	457	x	122	y	270	z	132	n	324	
i	458	x	126	y	278	z	126	n	330	
i	459	x	128	y	284	z	122	n	334	
i	460	x	132	y	286	z	114	n	334	
i	461	x	128	y	276	z	114	n	324	
i	462	x	130	y	266	z	116	n	317	
i	463	x	128	y	254	z	126	n	311	
i	464	x	132	y	252	z	124	n	310	
i	465	x	134	y	258	z	124	n	316	
i	466	x	136	y	262	z	124	n	320	
i	467	x	134	y	260	z	124	n	317	
i	468	x	134	y	256	z	126	n	315	
i	469	x	124	y	252	z	130	n	309	
i	470	x	122	y	254	z	134	n	312	
i	471	x	124	y	258	z	132	n	315	
i	472	x	124	y	254	z	134	n	312	
i	473	x	122	y	256	z	136	n	314	
i	474	x	120	y	258	z	138	n	316	
i	475	x	122	y	262	z	142	n	322	
i	476	x	122	y	264	z	136	n	321	
i	477	x	120	y	258	z	136	n	315	
i	478	x	120	y	256	z	138	n	314	
i	479	x	118	y	250	z	134	n	307	
i	480	x	118	y	248	z	134	n	305	
i	481	x	118	y	252	z	134	n	308	
i	482	x	116	y	254	z	132	n	308	
i	483	x	110	y	274	z	120	n	318	
i	484	x	112	y	276	z	116	n	319	
i	485	x	114	y	276	z	116	n	320	
i	486	x	118	y	282	z	116	n	326	
i	487	x	118	y	296	z	112	n	337	
i	488	x	122	y	304	z	108	n	344	
i	489	x	124	y	294	z	110	n	337	
i	490	x	124	y	284	z	110	n	328	
i	491	x	122	y	272	z	116	n	319	
i	492	x	128	y	266	z	116	n	317	
i	493	x	132	y	270	z	116	n	322	
i	494	x	138	y	270	z	108	n	321	
i	495	x	140	y	270	z	112	n	324	
i	496	x	140	y	266	z	112	n	320	
i	497	x	142	y	260	z	114	n	317	
i	498	x	138	y	258	z	112	n	313	
i	499	x	140	y	254	z	110	n	310	
i	500	x	138	y	254	z	112	n	310	
i	501	x	138	y	254	z	112	n	310	
i	502	x	136	y	248	z	114	n	304	
i	503	x	132	y	246	z	116	n	302	
i	504	x	132	y	250	z	116	n	305	
i	505	x	132	y	252	z	118	n	307	
i	506	x	128	y	258	z	124	n	313	
i	507	x	126	y	266	z	130	n	321	
i	508	x	130	y	262	z	126	n	318	
i	509	x	130	y	262	z	128	n	319	
i	510	x	130	y	260	z	132	n	319	
i	511	x	122	y	264	z	134	n	320	
i	512	x	120	y	264	z	136	n	320	
i	513	x	122	y	268	z	138	n	325	
i	514	x	124	y	272	z	142	n	330	
i	515	x	124	y	288	z	134	n	340	
i	516	x	124	y	274	z	136	n	330	
i	517	x	122	y	262	z	140	n	321	
i	518	x	118	y	254	z	140	n	313	
i	519	x	124	y	244	z	142	n	308	
i	520	x	118	y	254	z	140	n	313	
i	521	x	124	y	260	z	140	n	320	
i	522	x	124	y	264	z	138	n	322	
i	523	x	124	y	262	z	138	n	321	
i	524	x	116	y	260	z	144	n	319	
i	525	x	114	y	258	z	146	n	317	
i	526	x	114	y	264	z	146	n	322	
i	527	x	116	y	266	z	144	n	323	
i	528	x	120	y	270	z	140	n	326	
i	529	x	118	y	268	z	138	n	323	
i	530	x	124	y	266	z	138	n	324	
i	531	x	126	y	264	z	136	n	322	
i	532	x	130	y	262	z	130	n	320	
i	533	x	134	y	262	z	130	n	321	
i	534	x	130	y	266	z	128	n	322	
i	535	x	134	y	266	z	124	n	322	
i	536	x	134	y	264	z	122	n	320	
i	537	x	134	y	260	z	124	n	317	
i	538	x	134	y	258	z	124	n	316	
i	539	x	134	y	260	z	124	n	317	
i	540	x	132	y	260	z	122	n	316	
i	541	x	134	y	262	z	126	n	320	
i	542	x	136	y	260	z	132	n	321	
i	543	x	134	y	262	z	132	n	322	
i	544	x	136	y	264	z	128	n	323	
i	545	x	132	y	274	z	128	n	329	
i	546	x	130	y	278	z	126	n	331	
i	547	x	130	y	278	z	130	n	333	
i	548	x	130	y	282	z	124	n	334	
i	549	x	134	y	276	z	124	n	330	
i	550	x	142	y	268	z	122	n	326	
i	551	x	144	y	264	z	124	n	325	
i	552	x	144	y	258	z	122	n	319	
i	553	x	146	y	262	z	120	n	323	
i	554	x	144	y	260	z	122	n	321	
i	555	x	148	y	258	z	120	n	320	
i	556	x	146	y	258	z	114	n	317	
i	557	x	144	y	256	z	116	n	315	
i	558	x	140	y	256	z	118	n	314	
i	559	x	132	y	252	z	122	n	309	
i	560	x	132	y	254	z	120	n	310	
i	561	x	128	y	252	z	122	n	307	
i	562	x	130	y	254	z	122	n	310	
i	563	x	128	y	258	z	124	n	313	
i	564	x	128	y	256	z	126	n	312	
i	565	x	130	y	258	z	124	n	314	
i	566	x	128	y	260	z	122	n	314	
i	567	x	128	y	262	z	122	n	316	
i	568	x	130	y	262	z	122	n	316	
i	569	x	130	y	262	z	120	n	316	
i	570	x	130	y	264	z	120	n	317	
i	571	x	130	y	260	z	114	n	312	
i	572	x	130	y	262	z	118	n	315	
i	573	x	132	y	258	z	120	n	313	
i	574	x	130	y	260	z	114	n	312	
i	575	x	130	y	256	z	114	n	308	
i	576	x	128	y	258	z	114	n	309	
i	577	x	126	y	260	z	114	n	310	
i	578	x	124	y	260	z	114	n	309	
i	579	x	126	y	260	z	114	n	310	
i	580	x	124	y	258	z	116	n	308	
i	581	x	124	y	260	z	114	n	309	
i	582	x	126	y	266	z	114	n	315	
i	583	x	128	y	266	z	112	n	315	
i	584	x	132	y	272	z	110	n	321	
i	585	x	132	y	274	z	112	n	324	
i	586	x	128	y	270	z	122	n	322	
i	587	x	130	y	276	z	130	n	331	
i	588	x	124	y	274	z	132	n	328	
i	589	x	126	y	272	z	140	n	330	
i	590	x	130	y	272	z	140	n	332	
i	591	x	130	y	276	z	138	n	334	
i	592	x	128	y	274	z	138	n	332	
i	593	x	128	y	270	z	144	n	331	
i	594	x	130	y	270	z	142	n	331	
i	595	x	134	y	272	z	138	n	333	
i	596	x	130	y	270	z	134	n	328	
i	597	x	134	y	262	z	136	n	324	
i	598	x	132	y	262	z	134	n	322	
i	599	x	126	y	272	z	134	n	328	
i	600	x	130	y	262	z	126	n	318	
i	601	x	126	y	264	z	132	n	320	
i	602	x	124	y	272	z	130	n	325	
i	603	x	128	y	272	z	126	n	325	
i	604	x	128	y	274	z	118	n	324	
i	605	x	130	y	280	z	124	n	332	
i	606	x	140	y	276	z	138	n	338	
i	607	x	146	y	272	z	142	n	339	
i	608	x	152	y	246	z	128	n	316	
i	609	x	156	y	220	z	138	n	302	
i	610	x	110	y	210	z	158	n	284	
i	611	x	104	y	196	z	160	n	273	
i	612	x	98	y	168	z	150	n	245	
i	613	x	66	y	168	z	156	n	238	
i	614	x	58	y	184	z	156	n	248	
i	615	x	68	y	202	z	158	n	265	
i	616	x	56	y	230	z	144	n	277	
i	617	x	64	y	242	z	142	n	287	
i	618	x	78	y	254	z	140	n	300	
i	619	x	76	y	264	z	142	n	309	
i	620	x	58	y	268	z	142	n	308	
i	621	x	32	y	260	z	152	n	302	
i	622	x	20	y	258	z	154	n	301	
i	623	x	14	y	258	z	156	n	301	
i	624	x	28	y	238	z	154	n	284	
i	625	x	22	y	222	z	160	n	274	
i	626	x	28	y	216	z	170	n	276	
i	627	x	56	y	210	z	172	n	277	
i	628	x	80	y	198	z	164	n	269	
i	629	x	106	y	182	z	156	n	262	
i	630	x	84	y	188	z	154	n	257	
i	631	x	80	y	194	z	164	n	266	
i	632	x	86	y	182	z	164	n	259	
i	633	x	60	y	188	z	160	n	254	
i	634	x	64	y	182	z	162	n	251	
i	635	x	60	y	170	z	172	n	249	
i	636	x	52	y	168	z	172	n	245	
i	637	x	52	y	166	z	172	n	244	
i	638	x	54	y	164	z	172	n	243	
i	639	x	46	y	166	z	182	n	250	
i	640	x	40	y	168	z	182	n	250	
i	641	x	44	y	166	z	180	n	248	
i	642	x	58	y	162	z	186	n	253	
i	643	x	74	y	162	z	186	n	257	
i	644	x	92	y	156	z	194	n	265	
i	645	x	86	y	154	z	202	n	268	
i	646	x	78	y	158	z	210	n	274	
i	647	x	74	y	164	z	214	n	279	
i	648	x	78	y	178	z	204	n	281	
i	649	x	66	y	186	z	196	n	278	
i	650	x	54	y	186	z	190	n	271	
i	651	x	70	y	180	z	192	n	272	
i	652	x	58	y	198	z	172	n	268	
i	653	x	70	y	196	z	192	n	283	
i	654	x	82	y	180	z	200	n	281	
i	655	x	96	y	168	z	206	n	282	
i	656	x	84	y	162	z	206	n	275	
i	657	x	72	y	110	z	234	n	268	
i	658	x	134	y	238	z	208	n	343	
i	659	x	78	y	160	z	208	n	273	
i	660	x	86	y	164	z	210	n	279	
i	661	x	84	y	172	z	202	n	278	
i	662	x	76	y	176	z	198	n	275	
i	663	x	100	y	166	z	218	n	291	
i	664	x	100	y	194	z	198	n	294	
i	665	x	84	y	208	z	202	n	301	
i	666	x	96	y	206	z	208	n	308	
i	667	x	116	y	200	z	204	n	308	
i	668	x	36	y	178	z	228	n	291	
i	669	x	98	y	224	z	216	n	326	
i	670	x	106	y	214	z	196	n	308	
i	671	x	102	y	214	z	204	n	312	
i	672	x	102	y	226	z	202	n	319	
i	673	x	90	y	210	z	202	n	304	
i	674	x	86	y	214	z	196	n	302	
i	675	x	92	y	210	z	194	n	300	
i	676	x	98	y	218	z	208	n	316	
i	677	x	96	y	212	z	208	n	312	
i	678	x	102	y	214	z	208	n	315	
i	679	x	108	y	222	z	208	n	322	
i	680	x	108	y	228	z	202	n	323	
i	681	x	110	y	230	z	208	n	329	
i	682	x	106	y	232	z	206	n	327	
i	683	x	102	y	230	z	200	n	321	
i	684	x	106	y	228	z	206	n	325	
i	685	x	100	y	228	z	204	n	321	
i	686	x	100	y	222	z	204	n	317	
i	687	x	108	y	228	z	206	n	325	
i	688	x	106	y	230	z	198	n	321	
i	689	x	100	y	222	z	194	n	311	
i	690	x	100	y	220	z	200	n	313	
i	691	x	102	y	212	z	202	n	310	
i	692	x	108	y	232	z	196	n	322	
i	693	x	88	y	226	z	202	n	315	
i	694	x	98	y	216	z	204	n	312	
i	695	x	96	y	202	z	202	n	301	
i	696	x	94	y	202	z	202	n	300	
i	697	x	84	y	200	z	200	n	295	
i	698	x	78	y	206	z	196	n	294	
i	699	x	80	y	198	z	202	n	293	
i	700	x	80	y	194	z	198	n	288	
i	701	x	80	y	186	z	200	n	284	
i	702	x	78	y	188	z	202	n	286	
i	703	x	76	y	190	z	194	n	281	
i	704	x	78	y	186	z	194	n	279	
i	705	x	80	y	190	z	202	n	288	
i	706	x	74	y	186	z	198	n	281	
i	707	x	76	y	174	z	190	n	268	
i	708	x	82	y	180	z	198	n	279	
i	709	x	78	y	182	z	200	n	281	
i	710	x	80	y	186	z	196	n	281	
i	711	x	78	y	190	z	194	n	282	
i	712	x	74	y	192	z	194	n	282	
i	713	x	68	y	188	z	196	n	279	
i	714	x	76	y	190	z	198	n	284	
i	715	x	78	y	188	z	204	n	288	
i	716	x	72	y	182	z	198	n	278	
i	717	x	74	y	170	z	204	n	275	
i	718	x	86	y	166	z	198	n	272	
i	719	x	90	y	162	z	206	n	277	
i	720	x	78	y	172	z	210	n	282	
i	721	x	80	y	174	z	204	n	279	
i	722	x	84	y	180	z	204	n	284	
i	723	x	92	y	180	z	192	n	278	
i	724	x	76	y	184	z	188	n	273	
i	725	x	32	y	188	z	182	n	263	
i	726	x	40	y	196	z	182	n	270	
i	727	x	54	y	176	z	186	n	261	
i	728	x	66	y	178	z	190	n	268	
i	729	x	66	y	176	z	182	n	261	
i	730	x	62	y	174	z	184	n	260	
i	731	x	54	y	176	z	184	n	260	
i	732	x	66	y	168	z	188	n	260	
i	733	x	80	y	164	z	186	n	260	
i	734	x	76	y	162	z	186	n	258	
i	735	x	66	y	162	z	186	n	255	
i	736	x	68	y	160	z	192	n	259	
i	737	x	68	y	162	z	194	n	261	
i	738	x	64	y	164	z	192	n	260	
i	739	x	64	y	164	z	190	n	259	
i	740	x	62	y	166	z	186	n	256	
i	741	x	64	y	170	z	184	n	258	
i	742	x	62	y	172	z	184	n	259	
i	743	x	60	y	170	z	184	n	257	
i	744	x	62	y	172	z	182	n	257	
i	745	x	64	y	168	z	186	n	258	
i	746	x	66	y	168	z	182	n	256	
i	747	x	64	y	168	z	184	n	257	
i	748	x	62	y	170	z	182	n	256	
i	749	x	62	y	168	z	180	n	253	
i	750	x	62	y	168	z	182	n	255	
i	751	x	62	y	168	z	182	n	255	
i	752	x	58	y	168	z	180	n	252	
i	753	x	60	y	166	z	180	n	252	
i	754	x	62	y	168	z	180	n	253	
i	755	x	60	y	170	z	182	n	256	
i	756	x	62	y	168	z	180	n	253	
i	757	x	60	y	168	z	182	n	254	
i	758	x	60	y	168	z	182	n	254	
i	759	x	60	y	168	z	180	n	253	
i	760	x	62	y	170	z	182	n	256	
i	761	x	60	y	168	z	182	n	254	
i	762	x	60	y	168	z	184	n	256	
i	763	x	60	y	168	z	184	n	256	
i	764	x	64	y	168	z	182	n	255	
i	765	x	62	y	166	z	182	n	254	
i	766	x	62	y	166	z	182	n	254	
i	767	x	62	y	162	z	180	n	249	
i	768	x	62	y	162	z	182	n	251	
